,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14
132,1.0,0.25787965616045844,0.8691588785046729,0.3078393881453155,0.34965034965034963,0.12686567164179105,0.0,0.0,1.0,0.0,1.0,1.0,0.3764705882352941,0.0
361,0.0,0.08882521489971347,0.6682242990654206,1.0,0.42657342657342656,1.0,0.29770992366412213,1.0,0.0,0.2727272727272727,0.0,1.0,0.058823529411764705,0.5188284518828452
99,0.0,0.1318051575931232,0.1308411214953271,1.0,0.5244755244755245,1.0,0.2900763358778626,1.0,0.0,0.045454545454545456,1.0,1.0,0.0,0.0
123,0.0,0.9226361031518625,0.9532710280373832,1.0,1.0,1.0,0.7022900763358778,1.0,0.0,0.3181818181818182,1.0,1.0,0.0,0.8326359832635983
199,1.0,0.5071633237822349,0.3037383177570093,1.0,0.35664335664335667,1.0,0.32061068702290074,0.0,0.0,0.09090909090909091,0.0,1.0,0.9647058823529412,0.0
145,0.0,0.9799426934097422,0.9112149532710281,1.0,0.15384615384615385,0.004975124378109453,0.0,1.0,0.0,0.6363636363636364,1.0,1.0,0.0,0.8493723849372385
366,1.0,0.45272206303724927,0.2102803738317757,0.3078393881453155,0.42657342657342656,1.0,0.007633587786259542,0.0,1.0,0.0,1.0,0.07941653160453808,0.3058823529411765,0.0
245,0.0,0.03151862464183381,0.07476635514018691,1.0,0.3916083916083916,1.0,0.030534351145038167,0.0,0.0,0.2727272727272727,0.0,1.0,0.5,0.12133891213389121
337,1.0,0.673352435530086,0.4719626168224299,1.0,0.34965034965034963,0.12686567164179105,0.0,0.0,0.0,0.09090909090909091,1.0,1.0,0.0058823529411764705,0.0041841004184100415
249,1.0,0.7106017191977078,0.21495327102803738,1.0,0.3916083916083916,0.1318407960199005,0.549618320610687,0.0,1.0,0.0,1.0,1.0,0.4411764705882353,0.0
320,1.0,0.14613180515759314,0.46261682242990654,0.3078393881453155,0.42657342657342656,1.0,0.3893129770992366,1.0,0.0,0.045454545454545456,0.0,1.0,0.13529411764705881,0.3891213389121339
675,1.0,0.30945558739255014,0.8364485981308412,0.3078393881453155,0.3356643356643357,0.3283582089552239,0.22900763358778625,0.0,1.0,0.0,0.0,1.0,0.0,0.07112970711297072
665,1.0,0.46418338108882523,0.40186915887850466,0.3078393881453155,0.3916083916083916,1.0,0.015267175572519083,0.0,1.0,0.0,0.0,1.0,0.7823529411764706,0.0
586,1.0,0.7507163323782235,0.9906542056074766,1.0,0.5244755244755245,0.3283582089552239,0.03816793893129771,1.0,0.0,0.045454545454545456,1.0,1.0,0.9705882352941176,0.19246861924686193
420,1.0,0.24068767908309455,0.2102803738317757,1.0,0.1888111888111888,0.3283582089552239,0.33587786259541985,1.0,0.0,0.2727272727272727,1.0,1.0,0.4,0.40585774058577406
349,1.0,0.4498567335243553,0.2616822429906542,1.0,1.0,1.0,0.015267175572519083,0.0,1.0,0.0,1.0,1.0,0.5941176470588235,0.0
645,1.0,0.4297994269340974,0.07476635514018691,1.0,0.1888111888111888,0.3283582089552239,0.015267175572519083,0.0,1.0,0.0,0.0,0.07941653160453808,0.5117647058823529,0.0
507,1.0,0.04871060171919771,0.7009345794392523,1.0,0.42657342657342656,0.3283582089552239,0.030534351145038167,0.0,0.0,0.045454545454545456,1.0,1.0,0.21764705882352942,0.0041841004184100415
516,0.0,0.1318051575931232,0.5887850467289719,1.0,0.3356643356643357,1.0,0.2748091603053435,1.0,0.0,0.045454545454545456,1.0,1.0,0.3058823529411765,0.34309623430962344
301,1.0,0.1174785100286533,0.7663551401869159,1.0,1.0,1.0,0.3511450381679389,0.0,1.0,0.0,0.0,1.0,0.2529411764705882,0.0
470,1.0,0.12320916905444126,0.6542056074766355,1.0,1.0,1.0,0.3053435114503817,1.0,0.0,0.13636363636363635,0.0,1.0,0.058823529411764705,0.1087866108786611
107,1.0,0.18911174785100288,0.6448598130841121,1.0,0.35664335664335667,1.0,0.015267175572519083,0.0,1.0,0.0,1.0,1.0,0.0,0.0
499,1.0,0.1318051575931232,0.5700934579439252,1.0,1.0,1.0,0.29770992366412213,1.0,0.0,0.13636363636363635,1.0,1.0,0.4,0.7071129707112971
620,1.0,0.332378223495702,0.2803738317757009,1.0,0.3916083916083916,0.1318407960199005,0.09923664122137404,0.0,1.0,0.0,0.0,1.0,0.9470588235294117,0.8577405857740585
483,0.0,0.27793696275071633,0.8691588785046729,0.3078393881453155,0.34965034965034963,0.12686567164179105,0.3511450381679389,0.0,0.0,0.045454545454545456,0.0,1.0,0.4,0.0041841004184100415
332,1.0,0.22349570200573066,0.40186915887850466,1.0,1.0,0.1318407960199005,0.04580152671755725,1.0,1.0,0.0,0.0,1.0,0.3058823529411765,0.0
505,1.0,0.10028653295128939,0.6682242990654206,1.0,0.5244755244755245,1.0,0.19083969465648856,1.0,1.0,0.0,0.0,1.0,0.1,0.45188284518828453
677,1.0,0.2148997134670487,0.11682242990654206,1.0,0.24475524475524477,1.0,0.09923664122137404,1.0,1.0,0.0,0.0,0.07941653160453808,0.6235294117647059,0.0
673,1.0,0.2521489971346705,0.8317757009345794,1.0,0.5244755244755245,0.3283582089552239,0.2900763358778626,1.0,1.0,0.0,0.0,1.0,0.21764705882352942,0.0
331,1.0,0.12320916905444126,0.5093457943925234,1.0,0.42657342657342656,1.0,0.31297709923664124,1.0,1.0,0.0,1.0,0.07941653160453808,0.21764705882352942,0.0
10,1.0,0.5214899713467048,0.2383177570093458,1.0,0.24475524475524477,0.3283582089552239,0.6106870229007634,1.0,0.0,0.18181818181818182,0.0,1.0,0.5176470588235295,0.5983263598326359
574,1.0,0.4699140401146132,0.1261682242990654,1.0,0.24475524475524477,1.0,0.24427480916030533,1.0,0.0,0.36363636363636365,0.0,1.0,0.6,0.8451882845188284
502,1.0,0.8022922636103151,0.3037383177570093,1.0,0.24475524475524477,0.1318407960199005,0.4351145038167939,1.0,0.0,0.5454545454545454,0.0,1.0,0.7764705882352941,0.8117154811715481
288,1.0,0.45558739255014324,0.16822429906542055,1.0,0.34965034965034963,0.12686567164179105,0.0,0.0,0.0,0.045454545454545456,1.0,1.0,0.17058823529411765,0.0794979079497908
158,1.0,0.2034383954154728,0.21962616822429906,0.3078393881453155,0.42657342657342656,1.0,0.5038167938931297,1.0,0.0,0.2727272727272727,1.0,1.0,0.13529411764705881,0.0
293,1.0,0.17765042979942694,0.0794392523364486,0.3078393881453155,0.24475524475524477,1.0,0.007633587786259542,1.0,0.0,0.045454545454545456,0.0,1.0,0.9764705882352941,0.16317991631799164
636,1.0,0.25787965616045844,0.1822429906542056,1.0,1.0,1.0,0.04580152671755725,0.0,1.0,0.0,1.0,1.0,0.2,0.0
345,0.0,0.22922636103151864,0.12149532710280374,0.3078393881453155,0.5244755244755245,1.0,0.2748091603053435,1.0,0.0,0.09090909090909091,0.0,1.0,0.13529411764705881,0.45188284518828453
323,1.0,0.06303724928366762,0.5046728971962616,1.0,0.3356643356643357,1.0,0.09923664122137404,1.0,1.0,0.0,1.0,1.0,0.13529411764705881,0.0
364,1.0,0.44412607449856734,0.21962616822429906,1.0,0.1888111888111888,1.0,0.11450381679389313,0.0,1.0,0.0,0.0,0.07941653160453808,0.0,0.0
111,1.0,0.7965616045845272,0.5514018691588785,1.0,1.0,1.0,0.19083969465648856,0.0,1.0,0.0,0.0,1.0,0.0,0.3389121338912134
238,1.0,0.5787965616045845,0.11682242990654206,1.0,0.3356643356643357,1.0,0.2748091603053435,0.0,1.0,0.0,0.0,1.0,0.4823529411764706,0.0
548,0.0,0.5616045845272206,0.1822429906542056,0.3078393881453155,0.3916083916083916,0.3283582089552239,0.09923664122137404,0.0,1.0,0.0,0.0,1.0,0.3058823529411765,0.0
118,1.0,0.20630372492836677,0.7616822429906542,1.0,0.5244755244755245,1.0,0.4351145038167939,1.0,0.0,0.3181818181818182,0.0,1.0,0.18235294117647058,0.5815899581589958
319,0.0,0.25501432664756446,0.8504672897196262,1.0,1.0,0.1318407960199005,0.6335877862595419,1.0,0.0,0.09090909090909091,1.0,1.0,0.11764705882352941,0.4560669456066946
338,0.0,0.08882521489971347,0.42990654205607476,0.3078393881453155,1.0,0.3283582089552239,0.48854961832061067,1.0,1.0,0.0,1.0,1.0,0.5,0.0
45,0.0,0.14040114613180515,0.7242990654205608,1.0,0.5244755244755245,1.0,0.13740458015267176,1.0,0.0,0.09090909090909091,0.0,1.0,0.07647058823529412,0.0
252,1.0,0.5587392550143266,0.9112149532710281,1.0,0.0,0.0,0.6946564885496184,1.0,0.0,0.4090909090909091,0.0,1.0,0.0,0.2510460251046025
596,1.0,0.1346704871060172,0.7009345794392523,0.3078393881453155,1.0,1.0,0.4351145038167939,1.0,1.0,0.0,1.0,0.07941653160453808,0.058823529411764705,0.0
598,1.0,0.24355300859598855,0.13551401869158877,1.0,0.24475524475524477,1.0,0.015267175572519083,0.0,0.0,0.18181818181818182,1.0,1.0,0.5235294117647059,0.7447698744769874
373,0.0,0.2349570200573066,0.1261682242990654,1.0,0.5244755244755245,1.0,0.07633587786259542,0.0,0.0,0.045454545454545456,0.0,1.0,0.4,0.04602510460251046
307,1.0,0.15759312320916904,0.7429906542056075,1.0,1.0,1.0,0.48854961832061067,1.0,1.0,0.0,0.0,1.0,0.0,0.0
242,1.0,0.836676217765043,0.5981308411214953,1.0,0.3916083916083916,0.1318407960199005,0.7938931297709924,1.0,0.0,0.6818181818181818,0.0,1.0,0.0,0.8870292887029289
28,0.0,0.44126074498567336,0.8130841121495327,1.0,1.0,1.0,0.3511450381679389,1.0,0.0,0.045454545454545456,1.0,1.0,0.4470588235294118,0.0794979079497908
235,0.0,0.19484240687679083,0.7757009345794392,0.3078393881453155,0.24475524475524477,0.3283582089552239,0.1450381679389313,1.0,0.0,0.18181818181818182,1.0,1.0,0.0,0.401673640167364
454,0.0,0.1977077363896848,0.7616822429906542,0.3078393881453155,0.5244755244755245,1.0,0.48854961832061067,1.0,1.0,0.0,0.0,1.0,0.5470588235294118,0.0
542,1.0,0.7535816618911175,0.2523364485981308,1.0,0.24475524475524477,1.0,0.32061068702290074,1.0,0.0,0.09090909090909091,0.0,1.0,0.0,0.06276150627615062
642,1.0,0.5702005730659025,0.985981308411215,1.0,0.24475524475524477,0.3283582089552239,0.29770992366412213,1.0,0.0,0.045454545454545456,0.0,1.0,0.9,0.4769874476987448
602,1.0,0.20057306590257878,0.705607476635514,1.0,0.24475524475524477,1.0,0.007633587786259542,1.0,0.0,0.4090909090909091,1.0,1.0,0.1,0.4476987447698745
294,1.0,0.5444126074498568,0.3364485981308411,1.0,0.26573426573426573,0.3283582089552239,0.7786259541984732,1.0,1.0,0.0,0.0,1.0,0.0,0.0
93,1.0,0.5931232091690545,0.4719626168224299,1.0,1.0,0.1318407960199005,0.4351145038167939,1.0,0.0,0.2727272727272727,1.0,1.0,0.0,0.4309623430962343
299,1.0,0.0659025787965616,0.29906542056074764,1.0,1.0,0.0,0.183206106870229,0.0,0.0,0.09090909090909091,0.0,1.0,0.3058823529411765,0.5104602510460251
616,0.0,0.12034383954154727,0.1822429906542056,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
166,1.0,0.2177650429799427,0.3037383177570093,1.0,0.34965034965034963,0.12686567164179105,0.015267175572519083,0.0,1.0,0.0,0.0,1.0,0.18235294117647058,0.8702928870292888
83,1.0,0.6790830945558739,0.4719626168224299,1.0,0.3916083916083916,0.1318407960199005,0.03816793893129771,0.0,1.0,0.0,1.0,1.0,0.9235294117647059,0.0
23,1.0,0.7134670487106017,0.2383177570093458,1.0,0.3356643356643357,1.0,0.03816793893129771,1.0,1.0,0.0,1.0,1.0,0.3058823529411765,0.0
657,1.0,0.670487106017192,0.22429906542056074,1.0,1.0,1.0,0.2748091603053435,0.0,1.0,0.0,1.0,1.0,0.0,0.39748953974895396
661,0.0,0.1977077363896848,0.06074766355140187,1.0,0.3916083916083916,1.0,0.061068702290076333,0.0,1.0,0.0,0.0,0.07941653160453808,0.27058823529411763,0.0
170,0.0,0.3524355300859599,0.2102803738317757,1.0,0.24475524475524477,1.0,0.3511450381679389,1.0,1.0,0.0,1.0,0.07941653160453808,0.6882352941176471,0.0
213,1.0,0.2693409742120344,0.8130841121495327,1.0,0.3356643356643357,1.0,0.3893129770992366,1.0,0.0,0.09090909090909091,0.0,1.0,0.21764705882352942,0.02092050209205021
354,1.0,0.1833810888252149,0.2897196261682243,1.0,0.3356643356643357,1.0,0.1450381679389313,0.0,1.0,0.0,1.0,1.0,0.36470588235294116,0.0
510,1.0,0.16045845272206305,0.11682242990654206,0.3078393881453155,0.0,0.0,0.1450381679389313,0.0,1.0,0.0,0.0,1.0,0.24705882352941178,0.008368200836820083
71,0.0,0.4326647564469914,0.19626168224299065,1.0,0.42657342657342656,0.3283582089552239,0.007633587786259542,0.0,0.0,0.13636363636363635,1.0,1.0,0.0,0.11715481171548117
296,0.0,0.46418338108882523,0.2102803738317757,1.0,0.34965034965034963,0.12686567164179105,0.0,0.0,0.0,0.09090909090909091,0.0,1.0,0.4,0.20920502092050208
561,1.0,0.7507163323782235,0.3364485981308411,1.0,0.5244755244755245,0.3283582089552239,0.7251908396946565,1.0,0.0,0.5,1.0,1.0,0.13529411764705881,0.0
389,0.0,0.3667621776504298,0.056074766355140186,1.0,0.5244755244755245,1.0,0.11450381679389313,1.0,0.0,0.18181818181818182,1.0,1.0,0.13529411764705881,0.0
401,1.0,0.335243553008596,0.2102803738317757,0.3078393881453155,0.42657342657342656,1.0,0.06870229007633588,1.0,1.0,0.0,0.0,1.0,0.5352941176470588,0.6401673640167364
26,1.0,0.1977077363896848,0.018691588785046728,0.3078393881453155,0.3356643356643357,1.0,0.022900763358778626,0.0,1.0,0.0,1.0,1.0,0.4,0.1799163179916318
411,0.0,0.1489971346704871,0.4719626168224299,0.3078393881453155,0.34965034965034963,0.12686567164179105,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
265,0.0,0.38108882521489973,0.3925233644859813,1.0,1.0,1.0,0.04580152671755725,0.0,0.0,0.045454545454545456,0.0,1.0,0.058823529411764705,0.27615062761506276
72,1.0,0.3982808022922636,0.1822429906542056,1.0,0.42657342657342656,1.0,0.32061068702290074,0.0,1.0,0.0,1.0,1.0,0.4,0.0
182,1.0,0.2922636103151863,0.8364485981308412,1.0,0.26573426573426573,1.0,0.22137404580152673,1.0,0.0,1.0,0.0,1.0,0.25882352941176473,0.3682008368200837
156,1.0,0.06017191977077364,0.02336448598130841,1.0,0.5244755244755245,0.0,0.03816793893129771,0.0,1.0,0.0,1.0,1.0,0.4,0.1297071129707113
237,0.0,0.9856733524355301,0.5327102803738317,1.0,0.34965034965034963,0.12686567164179105,0.0,0.0,1.0,0.0,1.0,0.07941653160453808,0.0,0.0
185,1.0,0.44126074498567336,0.3037383177570093,1.0,0.26573426573426573,0.3283582089552239,0.3893129770992366,0.0,1.0,0.0,0.0,0.07941653160453808,0.6470588235294118,0.0
122,0.0,0.6475644699140402,0.2102803738317757,1.0,0.34965034965034963,0.12686567164179105,0.0,0.0,1.0,0.0,1.0,1.0,0.12941176470588237,0.0
501,1.0,0.06303724928366762,0.5654205607476636,0.3078393881453155,0.24475524475524477,1.0,0.007633587786259542,0.0,1.0,0.0,1.0,1.0,0.25882352941176473,0.0
260,1.0,0.025787965616045846,0.32242990654205606,1.0,0.35664335664335667,1.0,0.1297709923664122,0.0,0.0,0.045454545454545456,1.0,1.0,0.13529411764705881,0.08786610878661087
497,0.0,0.3839541547277937,0.1542056074766355,1.0,1.0,1.0,0.4351145038167939,1.0,0.0,0.22727272727272727,0.0,1.0,0.5941176470588235,0.7154811715481172
334,0.0,0.7306590257879656,0.2383177570093458,0.3078393881453155,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.2823529411764706,0.0041841004184100415
292,1.0,0.2636103151862464,0.32242990654205606,1.0,1.0,1.0,0.3893129770992366,1.0,0.0,0.2727272727272727,1.0,1.0,0.3764705882352941,0.5188284518828452
370,0.0,0.14326647564469913,0.3364485981308411,1.0,0.35664335664335667,1.0,0.007633587786259542,1.0,1.0,0.0,1.0,1.0,0.18235294117647058,0.0
395,1.0,0.46418338108882523,0.004672897196261682,0.3078393881453155,0.1888111888111888,1.0,0.5877862595419847,0.0,1.0,0.0,0.0,1.0,0.8529411764705882,0.0
466,0.0,0.9713467048710601,0.8925233644859814,1.0,0.34965034965034963,0.12686567164179105,0.0,1.0,0.0,0.5,0.0,1.0,0.0,0.7112970711297071
568,0.0,0.7679083094555874,0.4439252336448598,1.0,0.3356643356643357,0.3283582089552239,0.19083969465648856,0.0,1.0,0.0,0.0,0.07941653160453808,0.5,0.0
80,1.0,0.27507163323782235,0.37850467289719625,1.0,0.26573426573426573,1.0,0.12213740458015267,1.0,0.0,0.3181818181818182,1.0,1.0,0.0,0.9288702928870293
455,1.0,0.2521489971346705,0.2523364485981308,1.0,0.15384615384615385,0.0,0.030534351145038167,0.0,0.0,0.09090909090909091,1.0,1.0,0.6235294117647059,0.6903765690376569
350,0.0,0.27507163323782235,0.3317757009345794,1.0,0.24475524475524477,0.3283582089552239,0.17557251908396945,1.0,1.0,0.0,1.0,1.0,0.6823529411764706,0.0
47,1.0,0.02005730659025788,0.004672897196261682,1.0,1.0,1.0,0.007633587786259542,0.0,1.0,0.0,1.0,1.0,0.0,0.0
613,1.0,0.667621776504298,0.2336448598130841,0.3078393881453155,0.24475524475524477,1.0,0.030534351145038167,0.0,1.0,0.0,1.0,0.07941653160453808,0.7647058823529411,0.0
410,1.0,0.49570200573065903,0.27102803738317754,0.3078393881453155,0.3356643356643357,0.12686567164179105,0.0,0.0,1.0,0.0,1.0,1.0,0.21764705882352942,0.0
75,1.0,0.6017191977077364,0.4252336448598131,1.0,0.5244755244755245,1.0,0.549618320610687,0.0,1.0,0.0,1.0,1.0,0.8411764705882353,0.14644351464435146
477,0.0,0.14326647564469913,0.6308411214953271,1.0,1.0,1.0,0.030534351145038167,0.0,1.0,0.0,1.0,1.0,0.0,0.4225941422594142
201,0.0,0.17191977077363896,0.2383177570093458,0.3078393881453155,0.04895104895104895,0.004975124378109453,0.0,0.0,1.0,0.0,1.0,1.0,0.3058823529411765,0.0
149,0.0,0.7994269340974212,0.6121495327102804,1.0,0.15384615384615385,0.1318407960199005,0.7480916030534351,1.0,0.0,0.2727272727272727,1.0,1.0,0.7176470588235294,0.99581589958159
89,1.0,0.18624641833810887,0.08878504672897196,0.3078393881453155,0.34965034965034963,0.12686567164179105,0.0,0.0,1.0,0.0,1.0,1.0,0.18235294117647058,0.0
549,1.0,0.7593123209169055,0.7616822429906542,0.3078393881453155,0.1888111888111888,1.0,0.2748091603053435,1.0,1.0,0.0,1.0,0.07941653160453808,0.0,0.0
617,0.0,0.3495702005730659,0.3364485981308411,1.0,0.24475524475524477,1.0,0.48091603053435117,0.0,0.0,0.045454545454545456,0.0,1.0,0.5705882352941176,0.04184100418410042
62,1.0,0.07736389684813753,0.2523364485981308,1.0,0.3916083916083916,1.0,0.2748091603053435,1.0,0.0,0.09090909090909091,1.0,1.0,0.21764705882352942,0.3891213389121339
273,0.0,0.12034383954154727,0.018691588785046728,1.0,0.5244755244755245,1.0,0.19083969465648856,0.0,0.0,0.045454545454545456,1.0,1.0,0.5,0.5648535564853556
371,1.0,0.5902578796561605,0.9392523364485982,1.0,0.42657342657342656,1.0,0.015267175572519083,0.0,1.0,0.0,1.0,1.0,0.6235294117647059,0.8535564853556485
342,0.0,0.20057306590257878,0.7523364485981309,1.0,0.5244755244755245,1.0,0.07633587786259542,1.0,0.0,0.22727272727272727,0.0,1.0,0.0,0.497907949790795
390,1.0,0.9914040114613181,0.9345794392523364,1.0,0.34965034965034963,0.12686567164179105,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
105,0.0,0.2693409742120344,0.13551401869158877,1.0,0.24475524475524477,0.3283582089552239,0.1984732824427481,1.0,1.0,0.0,0.0,1.0,0.3058823529411765,0.9163179916317992
512,1.0,0.36103151862464183,0.3364485981308411,1.0,0.42657342657342656,1.0,0.1450381679389313,0.0,1.0,0.0,0.0,1.0,0.5941176470588235,0.17154811715481172
40,1.0,0.22063037249283668,0.0,1.0,0.26573426573426573,1.0,0.015267175572519083,1.0,1.0,0.0,1.0,1.0,0.0,0.0
368,0.0,0.6045845272206304,0.04672897196261682,1.0,0.34965034965034963,0.12686567164179105,0.0,0.0,0.0,0.45454545454545453,1.0,1.0,0.4,0.07531380753138076
300,1.0,0.6532951289398281,0.4719626168224299,1.0,0.26573426573426573,1.0,0.549618320610687,1.0,0.0,0.45454545454545453,0.0,1.0,0.0,0.0
138,1.0,0.29512893982808025,0.07476635514018691,1.0,1.0,1.0,0.26717557251908397,1.0,0.0,0.22727272727272727,0.0,1.0,0.6176470588235294,0.0
565,0.0,0.7564469914040115,0.5607476635514018,1.0,0.5244755244755245,1.0,0.7709923664122137,1.0,0.0,0.13636363636363635,0.0,1.0,0.0,0.0
579,1.0,0.6905444126074498,0.2102803738317757,1.0,0.3916083916083916,0.1318407960199005,0.0,0.0,1.0,0.0,1.0,0.07941653160453808,0.5941176470588235,0.0
37,1.0,0.673352435530086,0.8878504672897196,1.0,0.42657342657342656,1.0,0.8396946564885496,1.0,0.0,0.2727272727272727,0.0,1.0,0.11176470588235295,0.0
664,1.0,0.1174785100286533,0.0,1.0,0.1888111888111888,1.0,0.09923664122137404,0.0,1.0,0.0,1.0,1.0,0.27058823529411763,0.0
541,1.0,0.3237822349570201,0.9018691588785047,1.0,0.3916083916083916,0.1318407960199005,0.0,0.0,1.0,0.0,0.0,1.0,0.3588235294117647,0.0
316,0.0,0.6418338108882522,0.4719626168224299,1.0,0.26573426573426573,1.0,0.9236641221374046,1.0,1.0,0.0,0.0,1.0,0.9882352941176471,0.0
14,1.0,0.9398280802292264,0.3177570093457944,1.0,1.0,1.0,0.4198473282442748,0.0,1.0,0.0,0.0,1.0,0.6235294117647059,0.0
416,0.0,0.25787965616045844,0.102803738317757,1.0,0.35664335664335667,0.3283582089552239,0.32061068702290074,1.0,1.0,0.0,1.0,1.0,0.7647058823529411,0.0
625,1.0,0.2922636103151863,0.2757009345794392,0.3078393881453155,0.35664335664335667,1.0,0.5725190839694656,1.0,1.0,0.0,1.0,1.0,0.38823529411764707,0.0
229,0.0,0.20916905444126074,0.2850467289719626,1.0,0.5244755244755245,0.3283582089552239,0.3969465648854962,1.0,0.0,0.3181818181818182,0.0,1.0,0.25882352941176473,0.803347280334728
228,1.0,0.7679083094555874,0.6308411214953271,1.0,0.26573426573426573,0.3283582089552239,0.9389312977099237,1.0,0.0,0.045454545454545456,0.0,1.0,0.14705882352941177,0.7489539748953975
660,1.0,0.3237822349570201,0.3177570093457944,0.3078393881453155,0.26573426573426573,1.0,0.6793893129770993,1.0,0.0,0.045454545454545456,1.0,1.0,0.4294117647058823,0.0
476,1.0,0.03151862464183381,0.0514018691588785,0.3078393881453155,0.3356643356643357,1.0,0.05343511450381679,0.0,1.0,0.0,1.0,0.07941653160453808,0.4,0.0
151,1.0,0.7707736389684814,0.2102803738317757,1.0,1.0,1.0,0.4351145038167939,1.0,1.0,0.0,0.0,1.0,0.25882352941176473,0.0
239,1.0,0.8194842406876791,0.8130841121495327,1.0,0.24475524475524477,1.0,0.9694656488549618,1.0,1.0,0.0,1.0,0.07941653160453808,0.2,0.0
109,1.0,0.49283667621776506,0.3037383177570093,1.0,1.0,1.0,0.22900763358778625,0.0,1.0,0.0,0.0,1.0,0.5705882352941176,0.0
176,0.0,0.9197707736389685,0.4252336448598131,0.3078393881453155,0.34965034965034963,0.12686567164179105,0.6412213740458015,0.0,1.0,0.0,0.0,1.0,0.0,0.016736401673640166
431,1.0,0.48424068767908307,0.40186915887850466,0.3078393881453155,0.26573426573426573,1.0,0.2748091603053435,0.0,1.0,0.0,0.0,1.0,0.21764705882352942,0.0
503,1.0,0.9255014326647565,0.6308411214953271,1.0,0.15384615384615385,0.3283582089552239,0.7633587786259542,1.0,0.0,0.13636363636363635,1.0,1.0,0.0,0.0
162,1.0,0.7449856733524355,0.056074766355140186,0.3078393881453155,1.0,1.0,0.06870229007633588,1.0,0.0,0.36363636363636365,0.0,1.0,0.5941176470588235,0.28870292887029286
630,1.0,0.4813753581661891,0.2383177570093458,0.3078393881453155,0.15384615384615385,0.3283582089552239,0.007633587786259542,1.0,1.0,0.0,0.0,1.0,0.7411764705882353,0.0
621,0.0,0.07449856733524356,0.6542056074766355,1.0,0.5244755244755245,1.0,0.22137404580152673,1.0,0.0,0.18181818181818182,1.0,1.0,0.1,0.4895397489539749
95,1.0,0.15472779369627507,0.2102803738317757,1.0,0.42657342657342656,1.0,0.2748091603053435,0.0,1.0,0.0,1.0,1.0,0.2823529411764706,0.03347280334728033
684,1.0,0.7421203438395415,0.04672897196261682,0.3078393881453155,0.26573426573426573,0.3283582089552239,0.32061068702290074,1.0,0.0,0.36363636363636365,1.0,1.0,0.18235294117647058,0.4351464435146444
56,1.0,0.6819484240687679,0.5514018691588785,1.0,0.35664335664335667,0.1318407960199005,0.549618320610687,1.0,0.0,0.045454545454545456,1.0,1.0,0.0,0.4769874476987448
155,1.0,0.09742120343839542,0.0,0.3078393881453155,0.24475524475524477,0.1318407960199005,0.0,0.0,1.0,0.0,0.0,0.07941653160453808,0.888235294117647,0.0041841004184100415
74,1.0,0.6848137535816619,0.9672897196261683,1.0,0.15384615384615385,0.004975124378109453,0.9923664122137404,1.0,0.0,0.5,1.0,1.0,0.0,0.6569037656903766
48,0.0,0.40114613180515757,0.2523364485981308,0.3078393881453155,0.15384615384615385,0.3283582089552239,0.3511450381679389,0.0,1.0,0.0,1.0,1.0,0.5294117647058824,0.07112970711297072
557,1.0,0.22636103151862463,0.2102803738317757,1.0,1.0,0.3283582089552239,0.2595419847328244,1.0,1.0,0.0,1.0,1.0,0.8,0.3179916317991632
543,1.0,0.42406876790830944,0.16355140186915887,0.3078393881453155,1.0,1.0,0.007633587786259542,0.0,1.0,0.0,1.0,1.0,0.3352941176470588,0.301255230125523
312,1.0,0.13753581661891118,0.4953271028037383,1.0,0.5244755244755245,1.0,0.06870229007633588,1.0,0.0,0.045454545454545456,1.0,1.0,0.3058823529411765,0.0
588,1.0,0.6189111747851003,0.2570093457943925,1.0,0.42657342657342656,1.0,0.007633587786259542,1.0,1.0,0.0,0.0,1.0,0.7647058823529411,0.9121338912133892
227,1.0,0.12607449856733524,0.6962616822429907,1.0,0.15384615384615385,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
148,1.0,0.5616045845272206,0.40186915887850466,1.0,0.1888111888111888,0.1318407960199005,0.9007633587786259,1.0,1.0,0.0,0.0,1.0,0.3764705882352941,0.0
2,0.0,0.4040114613180516,0.2383177570093458,0.3078393881453155,0.3356643356643357,1.0,0.22900763358778625,0.0,1.0,0.0,0.0,1.0,0.5705882352941176,0.0
24,1.0,0.10601719197707736,0.677570093457944,1.0,0.35664335664335667,1.0,0.15267175572519084,0.0,1.0,0.0,1.0,1.0,0.13529411764705881,0.41841004184100417
538,0.0,0.5759312320916905,0.8130841121495327,1.0,0.5244755244755245,0.3283582089552239,0.9389312977099237,1.0,0.0,0.36363636363636365,1.0,1.0,0.0,0.9205020920502092
465,1.0,0.9484240687679083,0.21495327102803738,1.0,0.5244755244755245,1.0,0.022900763358778626,1.0,1.0,0.0,0.0,1.0,0.5352941176470588,0.0
566,0.0,0.7621776504297995,0.0,1.0,1.0,1.0,0.4351145038167939,1.0,1.0,0.0,1.0,1.0,0.0,0.0
17,0.0,0.09169054441260745,0.6448598130841121,1.0,0.35664335664335667,1.0,0.1450381679389313,1.0,0.0,0.09090909090909091,1.0,1.0,0.14705882352941177,0.5146443514644351
